id,first_name,last_name,email,gender,CRM ID,Products,Postal Code,Profiling Consents,Comms. Consents,Loyalty Program,Loyalty Status
348,Humfrey,Stirgess,hstirgess9n@vimeo.com,Male,21695-771,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Platinum
349,Ruy,Stobbes,rstobbes9o@cpanel.net,Male,63354-222,"[{2023-04-01,Telefonía,P-001,2025-03-31}",17710.0,False,0.0,False,
350,Anallese,Smurthwaite,asmurthwaite9p@google.de,,62670-4164,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
351,Kissiah,Frayn,kfrayn9q@nydailynews.com,,58118-2108,"[{2023-04-01,Telefonía,P-001,2025-03-31}",62151.0,True,1.0,False,
352,Murray,Benard,mbenard9r@sourceforge.net,,55154-2428,"[{2023-04-01,Telefonía,P-001,2025-03-31}",81926.0,False,1.0,False,
353,Rhea,Coulton,rcoulton9s@hatena.ne.jp,Female,0615-6589,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
354,Darcy,Brundle,dbrundle9t@godaddy.com,,37205-723,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,,False,
355,Linn,Awty,lawty9u@java.com,Male,54092-701,"[{2023-04-01,Telefonía,P-001,2025-03-31}",15602.0,True,1.0,False,
356,Denis,Becarra,dbecarra9v@bbb.org,,13537-169,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,1.0,True,Diamond
357,Zenia,Chilver,zchilver9w@washingtonpost.com,Female,0093-5289,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
358,Shani,Gipps,sgipps9x@indiegogo.com,,63323-196,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
359,Trixie,Tithacott,ttithacott9y@drupal.org,,49873-608,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
360,Elysia,Smogur,esmogur9z@washingtonpost.com,,43474-000,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,1.0,True,Bronze
361,Ulla,Greengrass,ugreengrassa0@aol.com,,65977-5043,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",65842.0,False,1.0,True,Gold
362,Farand,Kerman,fkermana1@github.com,,0869-0063,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
363,Sylvester,Arnall,sarnalla2@time.com,,68084-378,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,1.0,True,Bronze
364,Rycca,Dungate,,Female,67510-0657,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,0.0,True,Silver
365,Iormina,Brothwell,,Female,49348-896,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
366,Sherm,Rotherforth,srotherfortha5@purevolume.com,,31645-176,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
367,Niki,de Keep,ndekeepa6@cnet.com,Female,0615-4544,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
368,Wilfred,Abrahami,wabrahamia7@hao123.com,Male,63517-803,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
369,Benedetto,Boag,bboaga8@mail.ru,,69255-020,"[{2023-04-01,Telefonía,P-001,2025-03-31}",65240.0,False,,False,
370,Miles,Menci,mmencia9@google.cn,Male,49349-361,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
371,Debbie,Barefoot,dbarefootaa@huffingtonpost.com,,49288-0635,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",65540.0,True,0.0,True,Silver
372,Ignazio,Franklyn,ifranklynab@abc.net.au,,43078-001,"[{2023-04-01,Telefonía,P-001,2025-03-31}",77736.0,True,1.0,False,
373,Linn,Van der Krui,,,35356-795,"[{2023-04-01,Telefonía,P-001,2025-03-31}",86039.0,False,1.0,False,
374,Roderic,Martinovsky,rmartinovskyad@feedburner.com,,0641-0391,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
375,Shermy,Baldick,sbaldickae@discovery.com,,16853-1305,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,1.0,True,Bronze
376,Miner,Dorgan,mdorganaf@myspace.com,,53041-527,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
377,Leeann,Cotilard,lcotilardag@hhs.gov,,62011-0139,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Gold
378,Marrissa,Marryatt,mmarryattah@imageshack.us,,60258-866,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",39387.0,True,0.0,True,Gold
379,Maurice,Winger,mwingerai@buzzfeed.com,,51523-016,"[{2023-04-01,Telefonía,P-001,2025-03-31}",80247.0,True,0.0,False,
380,Shaylyn,Vane,svaneaj@pbs.org,,53329-165,"[{2024-24-01,Telefonía,P-001,4000-03-31}",32972.0,True,1.0,True,Bronze
381,Taite,Rustidge,trustidgeak@seesaa.net,,0409-3217,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
382,Tobe,De Benedictis,tdebenedictisal@gnu.org,,0052-0316,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
383,Leontine,Strangeway,lstrangewayam@businesswire.com,,49349-043,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
384,Jaquith,Ximenez,jximenezan@icq.com,,66129-510,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,1.0,True,Bronze
385,Connor,Steed,,,0143-1787,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,1.0,True,Bronze
386,Althea,Anstee,aansteeap@cornell.edu,,66472-033,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
387,Cordi,Tremathack,ctremathackaq@ask.com,Female,41520-497,"[{2023-04-01,Telefonía,P-001,2025-03-31}",30980.0,True,1.0,False,
388,Lenee,Mateev,lmateevar@jiathis.com,,61657-0526,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
389,Marten,McGarvey,mmcgarveyas@cpanel.net,Male,68382-097,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,1.0,True,Gold
390,Ellswerth,Henricsson,ehenricssonat@youtu.be,,46084-081,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Gold
391,Josselyn,Trout,jtroutau@bizjournals.com,,43419-864,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",38458.0,False,0.0,True,Gold
392,Axel,Thynne,athynneav@sbwire.com,Male,68428-017,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,,True,Silver
393,Mychal,Maypother,mmaypotheraw@hexun.com,,68001-006,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
394,Klement,Rimmington,krimmingtonax@umn.edu,Male,64117-174,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",46631.0,False,0.0,True,Gold
395,Brynn,Custy,,,54868-6097,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",97897.0,False,0.0,True,Silver
396,Margery,Montgomery,mmontgomeryaz@purevolume.com,,63941-550,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
397,Elsey,Simmig,esimmigb0@shop-pro.jp,,60709-100,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
398,Matthew,Ferrieres,mferrieresb1@networkadvertising.org,,67046-110,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,1.0,True,Bronze
399,Brucie,Bispham,,,41900-300,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,0.0,True,Platinum
400,Meagan,MacCardle,mmaccardleb3@themeforest.net,,52959-096,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
401,Frank,Gandy,fgandyb4@sciencedaily.com,Female,52565-012,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
402,Vernor,Tottem,vtottemb5@soup.io,,43846-0016,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,,False,
403,Giralda,Nice,gniceb6@tuttocitta.it,Female,13925-040,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,1.0,True,Bronze
404,Ellsworth,Lotte,elotteb7@imdb.com,,0904-5643,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,,True,Gold
405,Avram,Kliment,aklimentb8@google.co.uk,,0024-2794,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
406,Donny,Babbage,dbabbageb9@sogou.com,,0135-0540,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,1.0,True,Gold
407,Saxon,Pauli,spauliba@admin.ch,,0049-0014,"[{2023-04-01,Telefonía,P-001,2025-03-31}",54542.0,False,0.0,False,
408,Erin,Campkin,ecampkinbb@soup.io,,49884-869,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Gold
409,Milena,Panas,,,55154-5375,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,0.0,True,Silver
410,Torry,Nutten,tnuttenbd@tumblr.com,Male,48951-3080,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
411,Robbyn,Gourley,rgourleybe@mayoclinic.com,Female,64942-1229,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
412,Mia,Piburn,,,10812-425,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Platinum
413,Tamarra,Whatley,,,49035-668,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Platinum
414,Rancell,Mather,rmatherbh@senate.gov,Male,21695-491,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Platinum
415,Caresse,Berick,cberickbi@ycombinator.com,,37000-603,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
416,Irwinn,Perigo,iperigobj@wired.com,Male,65517-0029,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",47748.0,False,0.0,True,Silver
417,Ettore,Skydall,eskydallbk@imdb.com,Male,42808-202,"[{2024-24-01,Telefonía,P-001,4000-03-31}",54233.0,False,1.0,True,Bronze
418,Penrod,Bemand,pbemandbl@meetup.com,,21695-535,"[{2024-24-01,Telefonía,P-001,4000-03-31}",69587.0,True,0.0,True,Bronze
419,Felice,Saturley,fsaturleybm@seattletimes.com,Male,68747-6033,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
420,Florence,McCrea,fmccreabn@home.pl,Female,54868-6038,"[{2024-24-01,Telefonía,P-001,4000-03-31}",64659.0,False,0.0,True,Bronze
421,Nelle,Dowell,ndowellbo@over-blog.com,,76329-3304,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
422,Dev,Spelwood,dspelwoodbp@geocities.com,,41163-201,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
423,Perceval,Opy,popybq@cocolog-nifty.com,,68421-5400,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
424,Marina,MacGahey,mmacgaheybr@canalblog.com,,54868-0159,"[{2023-04-01,Telefonía,P-001,2025-03-31}",13954.0,False,1.0,False,
425,Marielle,Birkhead,mbirkheadbs@furl.net,Female,55714-1503,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
426,Waylon,Werlock,wwerlockbt@oracle.com,Male,49411-050,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,1.0,True,Bronze
427,Fred,Copper,,Male,36987-3342,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
428,Bale,Tiner,btinerbv@youku.com,,55312-852,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
429,Chrystal,Uren,curenbw@tuttocitta.it,,49349-413,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
430,Leonelle,Sore,lsorebx@nature.com,,0135-0091,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
431,Dalli,Rudeyeard,drudeyeardby@psu.edu,,52125-567,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
432,Enrica,Weightman,eweightmanbz@examiner.com,,43406-0127,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,1.0,True,Gold
433,Oliver,Janek,ojanekc0@yandex.ru,,55154-4981,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Gold
434,Bria,Owens,bowensc1@pen.io,,59021-006,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",17839.0,True,0.0,True,Diamond
435,Darrelle,Crichley,dcrichleyc2@cbc.ca,,65342-2101,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
436,Merilyn,Robertacci,,,58118-0736,"[{2023-04-01,Telefonía,P-001,2025-03-31}",39304.0,True,,False,
437,Norine,Barnett,nbarnettc4@toplist.cz,,21130-404,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",57203.0,True,1.0,True,Gold
438,Klement,Brownbridge,kbrownbridgec5@topsy.com,Male,43419-022,"[{2023-04-01,Telefonía,P-001,2025-03-31}",66157.0,True,,False,
439,Emmye,Griss,egrissc6@toplist.cz,Female,58265-002,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,0.0,True,Gold
440,Francene,Speer,fspeerc7@sogou.com,Female,21695-034,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Silver
441,Kissie,Bussey,kbusseyc8@admin.ch,,65862-536,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,,False,
442,Pris,Corn,pcornc9@google.it,,10056-061,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
443,Malinda,Dilston,mdilstonca@dell.com,,47335-818,"[{2023-04-01,Telefonía,P-001,2025-03-31}",60157.0,True,1.0,False,
444,Bobbette,Gibbon,bgibboncb@zdnet.com,Female,55319-939,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,0.0,True,Gold
445,Revkah,Bendan,rbendancc@va.gov,,51138-074,"[{2024-24-01,Telefonía,P-001,4000-03-31}",22974.0,False,1.0,True,Bronze
446,Liz,Dake,ldakecd@shop-pro.jp,,60512-6012,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,,False,
447,Dillon,Wife,dwifece@oaic.gov.au,,54868-5528,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
448,Alexina,Hollyman,ahollymancf@parallels.com,,0378-3034,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Platinum
449,Paquito,Lyste,plystecg@storify.com,Male,10742-8120,"[{2023-04-01,Telefonía,P-001,2025-03-31}",30089.0,True,0.0,False,
450,Dietrich,Girardy,dgirardych@joomla.org,,21695-318,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
451,Deanne,Aishford,daishfordci@usatoday.com,,15127-170,"[{2023-04-01,Telefonía,P-001,2025-03-31}",23236.0,False,0.0,False,
452,Royce,Klemt,,,53808-0673,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,,False,
453,Melisent,Albro,malbrock@newyorker.com,,0363-0456,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",64548.0,False,0.0,True,Gold
454,Julina,Robertsson,jrobertssoncl@dailymail.co.uk,,54868-6241,"[{2023-04-01,Telefonía,P-001,2025-03-31}",24219.0,False,0.0,False,
455,Lizbeth,Neal,lnealcm@mysql.com,,62756-712,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,,True,Gold
456,Woodman,Pawelek,wpawelekcn@abc.net.au,,14783-270,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
457,Jo,Phipps,jphippsco@foxnews.com,,41268-358,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
458,Pammi,Philson,pphilsoncp@vkontakte.ru,Female,63868-910,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
459,Benjie,Fiander,,,58668-2711,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
460,Christoforo,Aspy,caspycr@biglobe.ne.jp,Male,50268-050,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
461,Loretta,Eagling,leaglingcs@blogger.com,,42507-866,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
462,Rafaello,Girdler,rgirdlerct@discovery.com,Male,33342-076,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Gold
463,Casie,Queyos,cqueyoscu@tinypic.com,,59762-3060,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",52245.0,True,0.0,True,Gold
464,Eryn,Gillease,egilleasecv@so-net.ne.jp,,0603-4382,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Platinum
465,Charmain,Croote,ccrootecw@abc.net.au,Female,65044-4811,"[{2024-24-01,Telefonía,P-001,4000-03-31}",84144.0,True,0.0,True,Bronze
466,Annabel,McMarquis,amcmarquiscx@cargocollective.com,,55312-230,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Silver
467,Trudy,Hindes,,Non-binary,0781-5408,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,1.0,True,Silver
